path,artist,author,title,description,date,medium,dimensions,institution,department,inscriptions,notes,accession_number,source,permission,categories
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Turtle on grass (side view)urn-3:FMUS.MCZ:2005-564283.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Turtle on grass (side view),Taxonomic Classification: Animalia. Common Name: Turtle,,watercolor on paper,13 x 22 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"J Burkhardt--Burkhardt, Jacques. a",1 turtle drawing (6 x 17 cm.),MH:MCZArtwork bAg_168.60.10__16_e,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__16_e ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Turtle (top view)urn-3:FMUS.MCZ:2005-564284.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Turtle (top view),Taxonomic Classification: Animalia. Common Name: Turtle,,watercolor on paper,13 x 20 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"J Burkhardt--Burkhardt, Jacques",1 turtle drawing (8 x 11 cm.),MH:MCZArtwork bAg_168.60.10__16_f,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__16_f ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chrysemys dorsalis (bottom view) (Louisiana, 1857)urn-3:FMUS.MCZ:2005-564285.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Chrysemys dorsalis (bottom view) (Louisiana, 1857)",Taxonomic Classification: Animalia--Chrysemys dorsalis. Common Name: Southern painted turtle,1857-??-??,watercolor on paper,17 x 25 cm,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Ch. dorsalis--Agassiz, Louis. Js. Burkhardt 1857--Burkhardt, Jacques. Louis. c",1 turtle drawing (9 x 15 cm.),MH:MCZArtwork bAg_168.60.10__16_g,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__16_g ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Turtle (bottom view)urn-3:FMUS.MCZ:2005-564286.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Turtle (bottom view),Taxonomic Classification: Animalia. Common Name: Turtle,,watercolor on paper,14 x 19 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"J Burkhardt--Burkhardt, Jacques. a",1 turtle drawing (8 x 11 cm.),MH:MCZArtwork bAg_168.60.10__16_h,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__16_h ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chrysemys dorsalis (side view) (Louisiana, 1857)urn-3:FMUS.MCZ:2005-564287.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Chrysemys dorsalis (side view) (Louisiana, 1857)",Taxonomic Classification: Animalia--Chrysemys dorsalis. Common Name: Southern painted turtle,1857-??-??,watercolor on paper,18 x 25 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"65 Ch. dorsalis Louisiana--Agassiz, Louis. Js. Burkhardt 1857--Burkhardt, Jacques",1 turtle drawing (7 x 20 cm.),MH:MCZArtwork bAg_168.60.10__16_i,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__16_i ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chelys marginata (top view) (1857)urn-3:FMUS.MCZ:2005-564290.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Chelys marginata (top view) (1857),Taxonomic Classification: Animalia--Chelys marginata. Common Name: Turtle,1857-??-??,watercolor on paper,18 x 24 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"69 Ch. marginata--Agassiz, Louis. Js. Burkhardt 1857 v d--Burkhardt, Jacques",1 turtle drawing (10 x 17 cm.),MH:MCZArtwork bAg_168.60.10__17_b,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__17_b ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chelys fimbriata (Cambridge, Mass., April 1863)urn-3:FMUS.MCZ:2005-564292.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Chelys fimbriata (Cambridge, Mass., April 1863)",Taxonomic Classification: Animalia--Chelys fimbriata. Common Name: Bearded tortoise,1863-04-??,watercolor on paper,28 x 21 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Js. Burkhardt Avril 1863. Cambridge--Burkhardt, Jacques. Chelys fimbriata--Agassiz, Louis?",1 tortoise drawing (20 x 14 cm.),MH:MCZArtwork bAg_168.60.10__17_d,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__17_d ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chelys fimbriata (side view) (Amazon River ; Cambridge, Mass., 7 March 1863)urn-3:FMUS.MCZ:2005-564293.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Chelys fimbriata (side view) (Amazon River ; Cambridge, Mass., 7 March 1863)",Taxonomic Classification: Animalia--Chelys fimbriata. Common Name: Bearded tortoise,1863-03-07,pencil on paper,19 x 28 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Js. Burkhardt Cambridge 7 Mars. 1863.--Burkhardt, Jacques. Chelys fimbriata Amazon Riv. J.C. Hitchens--Agassiz, Louis",Drawing of tortoise and sketch of tortoise's eye (7 x 25 cm. and 2 x 2 cm.),MH:MCZArtwork bAg_168.60.10__17_e,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__17_e ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chelys fimbriata (side view)urn-3:FMUS.MCZ:2005-564297.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Chelys fimbriata (side view),Taxonomic Classification: Animalia--Chelys fimbriata. Common Name: Bearded tortoise,,pencil on paper,23 x 34 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Chelys fimbriata--Agassiz, Louis","Drawing of tortoise and 2 anatomical parts (10 x 23 cm., 5 x 5 cm., 4 x 4 cm.)",MH:MCZArtwork bAg_168.60.10__17_i,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__17_i ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chrysemys oregonensis (top view) (1857)urn-3:FMUS.MCZ:2005-564298.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Chrysemys oregonensis (top view) (1857),Taxonomic Classification: Animalia--Chrysemys oregonensis. Common Name: Turtle,1857-??-??,watercolor on paper,17 x 24 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Ch. oregonensis J.M. Darnham--Agassiz, Louis. Js. Burkhardt 1857 f--Burkhardt, Jacques",1 turtle drawing (10 x 17 cm.),MH:MCZArtwork bAg_168.60.10__18_a,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__18_a ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Chrysemys oregonensis (bottom view) (1857)urn-3:FMUS.MCZ:2005-564299.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Chrysemys oregonensis (bottom view) (1857),Taxonomic Classification: Animalia--Chrysemys oregonensis. Common Name: Turtle,1857-??-??,watercolor on paper,17 x 23 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Ch. oregonensis J.M. Darnham--Agassiz, Louis. Js Burkhardt 1857. f--Burkhardt, Jacques",1 turtle drawing (11 x 16 cm.),MH:MCZArtwork bAg_168.60.10__18_b,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__18_b ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Emys marginata (top and bottom views) (1856)urn-3:FMUS.MCZ:2005-564302.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Emys marginata (top and bottom views) (1856),Taxonomic Classification: Animalia--Emys marginata. Common Name: Turtle,1856-??-??,watercolor on paper,26 x 18 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Emys marginata Dr Hoy Racine, Wn.--Agassiz, Louis. J. Burkhardt 1856--Burkhardt, Jacques",2 turtle drawings (9 x 14 cm. and 9 x 13 cm.),MH:MCZArtwork bAg_168.60.10__18_e,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-bAg_168.60.10__18_e ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
